symbol,direction,score,entry_price,exit_price,pnl_usdt,pnl_pct,hold_candles,exit_reason,slippage_pct,leverage,margin,trail_pct,is_low_liq
BTCUSDT,SHORT,82,71261.56598913822,69942.5,3.7020404220117125,1.8510202110058562,24,max_hold,0.060072044448536685,20,10.0,0.015,False
NAS100USDT,SHORT,86,25015.874726527563,24991.92,0.8618229068738702,0.09575810076376334,24,max_hold,0.09345826036477899,30,30.0,0.015,False
BNBUSDT,SHORT,66,627.2950748166487,626.96,0.8012373206021335,0.053415821373475565,24,max_hold,0.0615526744818023,30,50.0,0.015,False
BNBUSDT,SHORT,85,629.4423227903113,622.32,6.789174352374104,1.1315290587290174,24,max_hold,0.0615526744818023,30,20.0,0.015,False
BNBUSDT,LONG,70,612.7169116469219,606.7310607894689,-5.861614795025277,-0.9769357991708796,14,trail_stop,0.0615526744818023,30,20.0,0.015,False
BNBUSDT,LONG,102,589.2688428000924,607.11,54.49818593366258,3.027676996314588,24,max_hold,0.0615526744818023,30,60.0,0.015,False
BNBUSDT,LONG,67,597.3174386903191,591.3449871622452,-2.9996369474006315,-0.999878982466877,3,trail_stop,0.0615526744818023,30,10.0,0.015,False
BNBUSDT,LONG,95,584.3806576483125,598.04,21.036644446772588,2.3374049385302875,24,max_hold,0.0615526744818023,30,30.0,0.015,False
BNBUSDT,SHORT,97,621.1774131964909,626.4644821038237,-2.5534100862391163,-0.8511366954130387,2,trail_stop,0.0615526744818023,30,10.0,0.015,False
BNBUSDT,SHORT,71,631.8607002804615,637.6138783106912,-8.194622999829663,-0.9105136666477405,4,trail_stop,0.0615526744818023,30,30.0,0.015,False
BNBUSDT,SHORT,66,629.292415119323,623.85,5.189080613619979,0.8648467689366633,24,max_hold,0.0615526744818023,30,20.0,0.015,False
BNBUSDT,LONG,85,613.2928418853105,607.9335307466225,-15.729451561807693,-0.8738584201004272,10,trail_stop,0.0615526744818023,30,60.0,0.015,False
BNBUSDT,LONG,75,594.5857583023057,616.51,11.061940884840675,3.6873136282802257,24,max_hold,0.0615526744818023,30,10.0,0.015,False
BNBUSDT,SHORT,89,627.3336215517429,628.9561011535687,-1.5517863663795421,-0.25863106106325706,19,trail_stop,0.0615526744818023,30,20.0,0.015,False
BNBUSDT,SHORT,101,645.7435892294382,635.73,32.56484111118055,1.5507067195800261,24,max_hold,0.0615526744818023,30,70.0,0.015,False
BNBUSDT,LONG,100,625.8649996683488,621.7430648083533,-3.9515884692510794,-0.6585980782085132,8,trail_stop,0.0615526744818023,30,20.0,0.015,False
BNBUSDT,SHORT,131,650.5276807199862,656.6175784791412,-28.08442103070049,-0.9361473676900163,9,trail_stop,0.0615526744818023,30,100.0,0.015,False
BNBUSDT,SHORT,101,661.2015155138863,653.23,25.31782245863536,1.2056105932683505,24,max_hold,0.0615526744818023,30,70.0,0.015,False
BNBUSDT,LONG,82,640.1102603968255,635.6877581723841,-10.363454153273103,-0.6908969435515402,9,trail_stop,0.0615526744818023,30,50.0,0.015,False
BNBUSDT,LONG,85,632.6491729396786,627.6962174125076,-4.697347982759357,-0.7828913304598928,1,trail_stop,0.0615526744818023,30,20.0,0.015,False
BNBUSDT,LONG,110,629.9868846663015,626.32,-5.23851572151287,-0.5820573023903189,24,max_hold,0.0615526744818023,30,30.0,0.015,False
BNBUSDT,LONG,69,620.691817395078,617.5920672473046,-2.9964147045944287,-0.4994024507657382,9,trail_stop,0.0615526744818023,30,20.0,0.015,False
BNBUSDT,LONG,72,617.4498230884249,614.294264645923,-3.066378829020996,-0.511063138170166,1,trail_stop,0.0615526744818023,30,20.0,0.015,False
BNBUSDT,SHORT,87,637.3574478184923,643.7435976540145,-6.011838277607254,-1.0019730462678755,23,trail_stop,0.0615526744818023,30,20.0,0.015,False
BNBUSDT,LONG,66,642.325125083301,634.7567496037403,-3.5348339263138033,-1.1782779754379347,24,trail_stop,0.0615526744818023,30,10.0,0.015,False
ETHUSDT,SHORT,89,1983.7241557086886,1973.77,1.5053739724915272,0.5017913241638424,24,max_hold,0.060246472971779284,30,10.0,0.015,False
ETHUSDT,LONG,99,1952.322214467352,1940.7710763892037,-4.437460934682281,-0.5916614579576375,5,trail_stop,0.060246472971779284,15,50.0,0.015,False
ETHUSDT,LONG,97,1862.027833536019,1904.6495241037726,48.06885728572069,2.288993204081937,23,trail_stop,0.060246472971779284,30,70.0,0.015,False
ETHUSDT,LONG,92,1851.6949091795211,1827.5018437620022,-5.226145040975199,-1.3065362602437995,13,trail_stop,0.060246472971779284,20,20.0,0.015,False
ETHUSDT,LONG,71,1828.7811127372106,1810.323686351618,-2.0185495417728285,-1.0092747708864143,18,trail_stop,0.060246472971779284,20,10.0,0.015,False
ETHUSDT,SHORT,89,1910.360780599703,1906.3129448071625,2.5426626218341104,0.2118885518195092,12,trail_stop,0.060246472971779284,30,40.0,0.015,False
ETHUSDT,SHORT,80,1968.5333131725802,1990.426935903474,-1.1121794375737073,-1.1121794375737073,0,trail_stop,0.060246472971779284,10,10.0,0.015,False
ETHUSDT,SHORT,72,2012.196991488539,2036.8072916547667,-3.6691686157460235,-1.2230562052486744,0,trail_stop,0.060246472971779284,30,10.0,0.015,False
ETHUSDT,SHORT,71,2068.959274187837,2132.3119216530904,-42.86875414025314,-3.0620538671609383,8,hard_stop,0.060246472971779284,20,70.0,0.015,False
ETHUSDT,LONG,90,2004.8863705859142,2009.744769756246,1.9386232523140507,0.24232790653925634,13,trail_stop,0.060246472971779284,20,40.0,0.015,False
ETHUSDT,LONG,121,1937.7600176141418,1910.8387346949212,-4.167897367244785,-1.389299122414928,5,trail_stop,0.060246472971779284,10,30.0,0.015,False
ETHUSDT,LONG,69,1922.5868100018627,1902.1885076731696,-8.487856973770988,-1.0609821217213735,8,trail_stop,0.060246472971779284,20,40.0,0.015,False
ETHUSDT,LONG,105,1857.4565603641424,1884.7054469501654,20.537999129817297,1.4669999378440925,13,trail_stop,0.060246472971779284,20,70.0,0.015,False
ETHUSDT,SHORT,114,2044.6704193568985,2048.031373754473,-1.1506343790321458,-0.1643763398617351,7,trail_stop,0.060246472971779284,10,70.0,0.015,False
ETHUSDT,LONG,102,1962.9387529639146,1937.9018356882918,-12.754813280760061,-1.275481328076006,8,trail_stop,0.060246472971779284,20,50.0,0.015,False
ETHUSDT,SHORT,67,2063.732166650338,2067.5920512772277,-2.992546951016161,-0.18703418443851003,8,trail_stop,0.060246472971779284,20,80.0,0.015,False
ETHUSDT,SHORT,105,2145.531422125299,2182.113506957261,-27.2805772628397,-1.7050360789274812,7,trail_stop,0.060246472971779284,20,80.0,0.015,False
ETHUSDT,LONG,74,2087.036608883951,2061.21938941874,-0.6185138141639246,-1.2370276283278492,3,trail_stop,0.060246472971779284,5,10.0,0.015,False
ETHUSDT,LONG,74,2049.534028505881,2028.3365197375647,-6.2055594511214975,-1.0342599085202495,1,trail_stop,0.060246472971779284,30,20.0,0.015,False
ETHUSDT,LONG,92,1976.3088750033571,1979.01,0.4100257349658899,0.13667524498862996,24,max_hold,0.060246472971779284,10,30.0,0.015,False
ETHUSDT,SHORT,69,2018.1034309219863,2035.8948163091497,-0.8815893731985451,-0.8815893731985451,9,trail_stop,0.060246472971779284,5,20.0,0.015,False
ETHUSDT,SHORT,116,2046.6162426032472,2061.1327621264113,-2.1278810195553963,-0.7092936731851321,1,trail_stop,0.060246472971779284,30,10.0,0.015,False
SOLUSDT,SHORT,70,83.98465735315463,83.0410488223247,6.741292235285807,1.123548705880968,8,trail_stop,0.0658527449373703,30,20.0,0.015,False
SOLUSDT,SHORT,67,85.19386053494088,86.44353798028442,-4.400589798948017,-1.4668632663160057,2,trail_stop,0.0658527449373703,30,10.0,0.015,False
SOLUSDT,SHORT,87,86.47301761980569,85.02,3.3606266088553722,1.6803133044276861,24,max_hold,0.0658527449373703,10,20.0,0.015,False
SOLUSDT,LONG,68,83.34484875125833,82.72236836479831,-4.481239542358258,-0.7468732570597097,2,trail_stop,0.0658527449373703,30,20.0,0.015,False
SOLUSDT,LONG,82,82.79448656116116,82.11073020203405,-4.955086171990582,-0.8258476953317637,9,trail_stop,0.0658527449373703,30,20.0,0.015,False
SOLUSDT,LONG,118,77.62952649712896,79.77183344147022,33.115857447675985,2.7596547873063324,22,trail_stop,0.0658527449373703,20,60.0,0.015,False
SOLUSDT,LONG,104,78.53168123422684,78.00984452414257,-0.6644919628396266,-0.6644919628396266,2,trail_stop,0.0658527449373703,10,10.0,0.015,False
SOLUSDT,LONG,71,76.85057490811188,76.08051587723634,-2.0040423426793676,-1.0020211713396838,9,trail_stop,0.0658527449373703,20,10.0,0.015,False
SOLUSDT,SHORT,118,81.8050728930224,82.15741730966052,-3.4456974774548152,-0.43071218468185196,6,trail_stop,0.0658527449373703,20,40.0,0.015,False
SOLUSDT,SHORT,95,84.27446638019431,85.24227601660667,-6.8904118505801915,-1.1484019750966987,3,trail_stop,0.0658527449373703,30,20.0,0.015,False
SOLUSDT,SHORT,80,85.94336663935385,87.08604085752981,-0.664783253704143,-1.3295665074082859,0,trail_stop,0.0658527449373703,5,10.0,0.015,False
SOLUSDT,SHORT,77,89.05090047679484,91.78282922732475,-55.22090989113874,-3.0678283272854854,8,hard_stop,0.0658527449373703,20,90.0,0.015,False
SOLUSDT,LONG,65,85.07598800374573,85.43185370662881,0.2091457949729666,0.41829158994593313,14,trail_stop,0.0658527449373703,5,10.0,0.015,False
SOLUSDT,LONG,122,82.74934771957528,81.48284697695823,-4.5915796710894785,-1.5305265570298263,4,trail_stop,0.0658527449373703,10,30.0,0.015,False
SOLUSDT,LONG,70,81.69860338518441,80.55268262222086,-8.415718620507254,-1.4026197700845424,9,trail_stop,0.0658527449373703,20,30.0,0.015,False
SOLUSDT,LONG,111,78.4783214919132,80.19510452216903,7.656561062553511,2.1875888750152885,13,trail_stop,0.0658527449373703,5,70.0,0.015,False
SOLUSDT,SHORT,72,84.17445630054671,86.75678411527342,-18.406969963712886,-3.0678283272854814,7,hard_stop,0.0658527449373703,20,30.0,0.015,False
SOLUSDT,SHORT,67,87.79505033432481,85.77319683274608,18.42339397384691,2.3029242467308637,21,trail_stop,0.0658527449373703,20,40.0,0.015,False
SOLUSDT,LONG,81,82.96459851082756,82.74457451986655,-0.530404521712464,-0.265202260856232,1,trail_stop,0.0658527449373703,20,10.0,0.015,False
